,-0.209333,-0.205147,-0.20096,-0.196773,-0.192587,-0.1884,-0.184213,-0.180027,-0.17584,-0.171653,-0.167467,-0.16328,-0.159093,-0.154907,-0.15072,-0.146533,-0.142347,-0.13816,-0.133973,-0.129787,-0.1256,-0.121413,-0.117227,-0.11304,-0.108853,-0.104667,-0.10048,-0.0962935,-0.0921068,-0.0879201,-0.0837335,-0.0795468,-0.0753601,-0.0711735,-0.0669868,-0.0628001,-0.0586134,-0.0544268,-0.0502401,-0.0460534,-0.0418668,-0.0376801,-0.0334934,-0.0293068,-0.0251201,-0.0209334,-0.0167468,-0.0125601,-0.00837344,-0.00418677,-1.08E-07,0.00418656,0.00837323,0.0125599,0.0167466,0.0209332,0.0251199,0.0293066,0.0334932,0.0376799,0.0418666,0.0460532,0.0502399,0.0544266,0.0586132,0.0627999,0.0669866,0.0711732,0.0753599,0.0795466,0.0837332,0.0879199,0.0921066,0.0962932,0.10048,0.104667,0.108853,0.11304,0.117227,0.121413,0.1256,0.129787,0.133973,0.13816,0.142347,0.146533,0.15072,0.154907,0.159093,0.16328,0.167467,0.171653,0.17584,0.180026,0.184213,0.1884,0.192586,0.196773,0.20096,0.205146
-0.246,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.5302,-16.0928,-14.1313,-12.5187,-11.1695,-10.0241,-9.03953,-8.18413,-7.43405,-6.77098,-6.53812,-6.38018,-6.21848,-6.05291,-5.88331,-5.70954,-5.53143,-5.34884,-5.16158,-4.96947,-4.77232,-4.56994,-4.36211,-4.14861,-3.92921,-3.70364,-3.47167,-3.23299,-2.98733,-2.73437,-2.47377,-2.2052,-1.92828,-1.6426,-1.34776,-1.0433,-0.728742,-0.40358,-0.067266,0.273177,0.602619,0.921229,1.22953,1.52802,1.81715,2.09737,2.36906,2.63263,2.88842,3.13678
-0.24,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.7191,-16.2429,-14.2535,-12.62,-11.255,-10.0971,-9.10259,-8.23917,-7.48251,-6.81396,-6.54881,-6.39112,-6.22969,-6.06438,-5.89506,-5.72157,-5.54377,-5.36148,-5.17455,-4.98277,-4.78598,-4.58396,-4.37651,-4.1634,-3.9444,-3.71926,-3.48773,-3.24951,-3.00433,-2.75187,-2.49181,-2.22378,-1.94743,-1.66236,-1.36815,-1.06435,-0.750493,-0.426061,-0.090516,0.250358,0.580566,0.899905,1.2089,1.50805,1.79781,2.07863,2.3509,2.61501,2.87133,3.12019,3.36191
-0.234,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.9113,-16.3954,-14.3773,-12.7227,-11.3414,-10.1708,-9.16627,-8.29471,-7.53138,-6.85729,-6.55948,-6.40204,-6.24087,-6.07583,-5.90679,-5.73359,-5.55609,-5.37411,-5.1875,-4.99606,-4.79961,-4.59795,-4.39088,-4.17816,-3.95957,-3.73485,-3.50376,-3.26601,-3.02131,-2.76935,-2.50981,-2.24233,-1.96656,-1.68209,-1.38851,-1.08537,-0.772205,-0.448501,-0.113721,0.227476,0.558451,0.878522,1.18821,1.48803,1.77842,2.05984,2.33269,2.59735,2.85419,3.10356,3.34576,3.58111
-0.228,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.1068,-16.5501,-14.5028,-12.8265,-11.4287,-10.2454,-9.23058,-8.35077,-7.58067,-6.90097,-6.57014,-6.41295,-6.25204,-6.08727,-5.9185,-5.74559,-5.56839,-5.38672,-5.20043,-5.00932,-4.81322,-4.61193,-4.40522,-4.1929,-3.97471,-3.75042,-3.51977,-3.28247,-3.03825,-2.7868,-2.52778,-2.26085,-1.98565,-1.70178,-1.40883,-1.10635,-0.793875,-0.470898,-0.136883,0.20453,0.536278,0.857082,1.16747,1.46795,1.75898,2.041,2.31443,2.57964,2.83701,3.08688,3.32957,3.56538,3.79461
-0.222,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.3056,-16.7072,-14.6301,-12.9317,-11.5171,-10.3207,-9.29552,-8.40734,-7.63039,-6.94501,-6.58078,-6.42384,-6.26319,-6.09869,-5.9302,-5.75758,-5.58067,-5.39931,-5.21334,-5.02257,-4.82681,-4.62587,-4.41955,-4.20761,-3.98983,-3.76596,-3.53575,-3.29891,-3.05517,-2.80422,-2.54572,-2.27934,-2.00471,-1.72144,-1.42911,-1.12729,-0.815506,-0.493254,-0.16,0.181523,0.514046,0.835584,1.14668,1.44782,1.73949,2.02212,2.29612,2.56189,2.81979,3.07017,3.31334,3.54962,3.77929,4.00263
-0.216,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.5078,-16.8667,-14.7591,-13.0382,-11.6065,-10.3968,-9.3611,-8.46443,-7.68054,-6.98941,-6.59141,-6.43472,-6.27432,-6.11009,-5.94188,-5.76954,-5.59293,-5.41188,-5.22623,-5.03579,-4.84038,-4.6398,-4.43385,-4.2223,-4.00492,-3.78147,-3.5517,-3.31533,-3.07206,-2.8216,-2.56363,-2.29779,-2.02373,-1.74106,-1.44936,-1.14819,-0.837095,-0.515567,-0.183072,0.158451,0.491751,0.81403,1.12582,1.42764,1.71994,2.00318,2.27777,2.54409,2.80253,3.05341,3.29707,3.53381,3.76393,3.9877,4.20538
-0.21,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.7136,-17.0287,-14.89,-13.1461,-11.697,-10.4737,-9.42734,-8.52205,-7.73113,-7.03418,-6.60202,-6.44558,-6.28544,-6.12147,-5.95354,-5.78149,-5.60517,-5.42443,-5.2391,-5.04899,-4.85393,-4.65371,-4.44812,-4.23696,-4.01999,-3.79696,-3.56763,-3.33171,-3.08892,-2.83896,-2.58151,-2.31622,-2.04272,-1.76064,-1.46957,-1.16906,-0.858645,-0.537837,-0.206099,0.135318,0.469398,0.792416,1.10492,1.4074,1.70035,1.9842,2.25937,2.52625,2.78522,3.03661,3.28076,3.51797,3.74853,3.97273,4.19082,4.40305
-0.204,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.923,-17.1932,-15.0226,-13.2553,-11.7885,-10.5515,-9.49424,-8.58021,-7.78216,-7.07931,-6.61262,-6.45642,-6.29654,-6.13284,-5.96518,-5.79342,-5.6174,-5.43696,-5.25195,-5.06217,-4.86745,-4.66759,-4.46238,-4.2516,-4.03503,-3.81242,-3.58353,-3.34806,-3.10575,-2.85629,-2.59935,-2.3346,-2.06168,-1.78019,-1.48974,-1.18988,-0.880153,-0.560064,-0.229083,0.112122,0.446983,0.770747,1.08396,1.38712,1.6807,1.96517,2.24092,2.50836,2.76786,3.01977,3.2644,3.50208,3.7331,3.95773,4.17623,4.38885,4.59583
-0.198,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17.3603,-15.1571,-13.3659,-11.881,-10.6301,-9.5618,-8.63891,-7.83363,-7.12482,-6.6232,-6.46725,-6.30762,-6.14419,-5.9768,-5.80532,-5.6296,-5.44948,-5.26478,-5.07533,-4.88095,-4.68145,-4.47661,-4.26622,-4.05005,-3.82786,-3.5994,-3.36439,-3.12255,-2.87359,-2.61717,-2.35296,-2.0806,-1.79971,-1.50987,-1.21067,-0.901622,-0.582249,-0.25202,0.0888633,0.424509,0.749019,1.06294,1.36678,1.66101,1.94609,2.22243,2.49043,2.75047,3.00289,3.24801,3.48616,3.71763,3.94269,4.16161,4.37463,4.58199,4.78391
-0.192,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17.5301,-15.2936,-13.478,-11.9747,-10.7095,-9.63005,-8.69817,-7.88556,-7.1707,-6.63376,-6.47806,-6.31869,-6.15552,-5.98841,-5.81721,-5.64179,-5.46197,-5.27759,-5.08847,-4.89443,-4.69528,-4.49081,-4.28081,-4.06504,-3.84327,-3.61524,-3.38069,-3.13933,-2.89085,-2.63495,-2.37128,-2.09949,-1.81919,-1.52997,-1.23141,-0.923049,-0.604391,-0.274914,0.0655409,0.401976,0.727235,1.04187,1.34638,1.64126,1.92696,2.20389,2.47246,2.73303,2.98596,3.23158,3.4702,3.70212,3.92762,4.14695,4.36037,4.56811,4.7704,4.96745
-0.186,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17.7025,-15.432,-13.5915,-12.0695,-10.7898,-9.69898,-8.75798,-7.93794,-7.21696,-6.6443,-6.48885,-6.32973,-6.16683,-5.99999,-5.82908,-5.65395,-5.47444,-5.29037,-5.10159,-4.90789,-4.7091,-4.505,-4.29538,-4.08001,-3.85865,-3.63106,-3.39696,-3.15607,-2.90809,-2.6527,-2.38957,-2.11834,-1.83863,-1.55003,-1.25212,-0.944435,-0.626489,-0.297762,0.0421558,0.379381,0.705393,1.02074,1.32594,1.62147,1.90778,2.18531,2.45444,2.71555,2.969,3.21511,3.45421,3.68658,3.91251,4.13226,4.34608,4.5542,4.75686,4.95426,5.14661
-0.18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17.8777,-15.5723,-13.7064,-12.1653,-10.871,-9.76861,-8.81835,-7.9908,-7.26361,-6.65483,-6.49962,-6.34076,-6.17812,-6.01156,-5.84093,-5.6661,-5.48689,-5.30314,-5.11468,-4.92133,-4.72289,-4.51916,-4.30992,-4.09495,-3.87401,-3.64685,-3.4132,-3.17278,-2.92529,-2.67042,-2.40783,-2.13716,-1.85803,-1.57005,-1.27279,-0.96578,-0.648546,-0.320565,0.0187069,0.356728,0.683494,0.999558,1.30544,1.60162,1.88856,2.16667,2.43637,2.69802,2.95199,3.1986,3.43817,3.671,3.89736,4.11753,4.33175,4.54026,4.74329,4.94105,5.13374,5.32155
-0.174,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.0558,-15.7147,-13.8229,-12.2624,-10.9531,-9.83895,-8.8793,-8.04411,-7.31064,-6.66535,-6.51038,-6.35178,-6.1894,-6.02311,-5.85277,-5.67822,-5.49932,-5.31588,-5.12775,-4.93474,-4.73666,-4.53329,-4.32444,-4.10987,-3.88934,-3.66261,-3.42941,-3.18946,-2.94247,-2.68811,-2.42605,-2.15594,-1.8774,-1.59004,-1.29341,-0.987082,-0.670558,-0.343323,-0.00482363,0.334013,0.661537,0.978323,1.28489,1.58172,1.86928,2.14799,2.41826,2.68046,2.93494,3.18205,3.42209,3.65538,3.88218,4.10277,4.31739,4.52629,4.72969,4.92781,5.12084,5.30898,5.49242
-0.168,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.2367,-15.8592,-13.9409,-12.3606,-11.0361,-9.91001,-8.94083,-8.09791,-7.35807,-6.70351,-6.52112,-6.36277,-6.20066,-6.03464,-5.86458,-5.69033,-5.51173,-5.32861,-5.14081,-4.94813,-4.7504,-4.5474,-4.33893,-4.12476,-3.90465,-3.67835,-3.4456,-3.20612,-2.95961,-2.70576,-2.44424,-2.17469,-1.89673,-1.60998,-1.314,-1.00834,-0.692526,-0.366034,-0.0283169,0.311239,0.639522,0.957031,1.26429,1.56178,1.84996,2.12927,2.4001,2.66285,2.91785,3.16546,3.40598,3.63972,3.86696,4.08797,4.303,4.51228,4.71606,4.91453,5.10791,5.29639,5.48015,5.65936
-0.162,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.4207,-16.0058,-14.0605,-12.46,-11.12,-9.98179,-9.00294,-8.15218,-7.4059,-6.74597,-6.53185,-6.37375,-6.2119,-6.04615,-5.87637,-5.70241,-5.52411,-5.34131,-5.15383,-4.9615,-4.76412,-4.56149,-4.3534,-4.13962,-3.91992,-3.69406,-3.46175,-3.22274,-2.97672,-2.72338,-2.46239,-2.1934,-1.91603,-1.62989,-1.33455,-1.02956,-0.714452,-0.388701,-0.0517628,0.288404,0.61745,0.935684,1.24363,1.54178,1.83059,2.1105,2.3819,2.64519,2.90072,3.14883,3.38983,3.62403,3.85171,4.07314,4.28857,4.49825,4.70239,4.90123,5.09495,5.28376,5.46784,5.64737,5.8225
-0.156,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.6076,-16.1545,-14.1816,-12.5605,-11.2048,-10.0543,-9.06565,-8.20693,-7.45412,-6.78877,-6.54256,-6.38471,-6.22312,-6.05764,-5.88815,-5.71448,-5.53648,-5.35399,-5.16684,-4.97485,-4.77782,-4.57555,-4.36784,-4.15446,-3.93517,-3.70974,-3.47788,-3.23934,-2.9938,-2.74097,-2.48051,-2.21208,-1.93529,-1.64976,-1.35506,-1.05074,-0.736333,-0.411321,-0.0751594,0.26551,0.595321,0.914282,1.22292,1.52173,1.81117,2.09168,2.36366,2.6275,2.88355,3.13216,3.37364,3.6083,3.83642,4.05827,4.27411,4.48418,4.6887,4.88789,5.08196,5.27111,5.45551,5.63534,5.81078,5.98197
-0.15,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.7977,-16.3054,-14.3044,-12.6623,-11.2906,-10.1276,-9.12896,-8.26218,-7.50276,-6.83191,-6.55324,-6.39565,-6.23432,-6.06912,-5.8999,-5.72652,-5.54883,-5.36665,-5.17983,-4.98817,-4.79149,-4.58959,-4.38226,-4.16927,-3.9504,-3.72539,-3.49398,-3.2559,-3.01085,-2.75853,-2.4986,-2.23072,-1.95451,-1.66959,-1.37552,-1.07188,-0.758171,-0.433895,-0.0985089,0.242555,0.573135,0.892827,1.20216,1.50163,1.79171,2.07281,2.34537,2.60976,2.86634,3.11545,3.35741,3.59253,3.8211,4.04337,4.25962,4.47008,4.67497,4.87453,5.06895,5.25842,5.44315,5.62329,5.79903,5.97051,6.1379
-0.144,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18.9909,-16.4587,-14.4288,-12.7654,-11.3774,-10.2016,-9.19288,-8.31793,-7.55181,-6.8754,-6.56392,-6.40658,-6.24551,-6.08057,-5.91164,-5.73855,-5.56115,-5.37929,-5.19279,-5.00147,-4.80514,-4.6036,-4.39665,-4.18406,-3.96559,-3.74101,-3.51005,-3.27243,-3.02787,-2.77605,-2.51665,-2.24933,-1.9737,-1.68938,-1.39595,-1.09297,-0.779964,-0.456424,-0.121809,0.219542,0.55089,0.871315,1.18135,1.48148,1.77219,2.0539,2.32704,2.59197,2.84908,3.0987,3.34114,3.57673,3.80573,4.02844,4.24509,4.45594,4.66122,4.86113,5.0559,5.24571,5.43076,5.61121,5.78725,5.95902,6.12669,6.29039
-0.138,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19.1875,-16.6142,-14.5549,-12.8697,-11.4651,-10.2764,-9.25742,-8.37418,-7.60127,-6.91923,-6.57457,-6.41748,-6.25667,-6.09201,-5.92335,-5.75055,-5.57346,-5.39191,-5.20573,-5.01475,-4.81877,-4.61759,-4.41102,-4.19882,-3.98076,-3.7566,-3.52609,-3.28893,-3.04486,-2.79354,-2.53467,-2.2679,-1.99285,-1.70913,-1.41634,-1.11402,-0.801713,-0.478906,-0.145062,0.196468,0.528589,0.849749,1.16048,1.46128,1.75263,2.03495,2.30866,2.57415,2.83178,3.08191,3.32484,3.56089,3.79034,4.01347,4.23053,4.44178,4.64743,4.84771,5.04283,5.23297,5.41834,5.59911,5.77544,5.94751,6.11545,6.27942,6.43956
